sample_index,y_true,dominant_agent,dominant_pathway,dominant_weight,top_minus_second_weight_margin,normalized_weight_entropy,LocalRegionalAgent_weight,MultiViewAgent_weight,BilateralAgent_weight,TemporalSpatialAgent_weight,MetadataAgent_weight,AdaptiveControlAgent_weight
129,0,TemporalSpatialAgent,Temporal-Spatial,0.21933686737429506,0.002822632497727212,0.9352196697440496,0.19858091988050106,0.21394351956330215,0.21651423487656785,0.21933686737429506,0.02948193040028141,0.12214252790505253
130,1,TemporalSpatialAgent,Temporal-Spatial,0.22644979632955187,0.017589963101651923,0.9354254519655483,0.20425507849836236,0.20717232689136805,0.20885983322789994,0.22644979632955187,0.029179191509199006,0.12408377354361873
131,0,TemporalSpatialAgent,Temporal-Spatial,0.22250749870563022,0.01068752353680641,0.9356366647615489,0.20199185226287458,0.2118199751688238,0.21073612141328762,0.22250749870563022,0.029419410504563915,0.12352514194482006
132,1,TemporalSpatialAgent,Temporal-Spatial,0.2270210101772062,0.010682418577687397,0.9334733764446054,0.19918317464703125,0.2163385915995188,0.2092891610607004,0.2270210101772062,0.02890343056373981,0.11926463195180365
133,0,TemporalSpatialAgent,Temporal-Spatial,0.2357801661488408,0.02224506598791029,0.9337078492808634,0.2051242149852681,0.2135351001609305,0.1953117949479024,0.2357801661488408,0.0291439337394582,0.1211047900176
134,0,TemporalSpatialAgent,Temporal-Spatial,0.22699811097381098,0.012480829170788299,0.9335668362192813,0.19893894556582395,0.21451728180302268,0.20902440855210527,0.22699811097381098,0.02809554013253381,0.12242571297270344
135,0,TemporalSpatialAgent,Temporal-Spatial,0.2262710541921167,0.012258808053622922,0.9339712313358747,0.2035227171862409,0.2140122461384938,0.2055830666976375,0.2262710541921167,0.0284090526802884,0.1222018631052225
136,0,BilateralAgent,Bilateral,0.22659248093443246,0.0005467309919250929,0.9291976892918169,0.20645333845133526,0.20132648881482465,0.22659248093443246,0.22604574994250737,0.027385365450282306,0.11219657640661802
137,0,TemporalSpatialAgent,Temporal-Spatial,0.225886312805594,0.012381692540127887,0.9346352909877844,0.2011377855126849,0.2135046202654661,0.2127639420918427,0.225886312805594,0.0308760072749234,0.1158313320494888
138,0,TemporalSpatialAgent,Temporal-Spatial,0.22602922022934607,0.007754382847387303,0.9299163891572345,0.199131381581836,0.21827483738195877,0.2119211845962081,0.22602922022934607,0.02592770803852411,0.11871566817212714
139,0,TemporalSpatialAgent,Temporal-Spatial,0.22549744727833135,0.013290983559012398,0.9353544589447246,0.20388150397022806,0.21080243343209515,0.21220646371931895,0.22549744727833135,0.031324190709527015,0.11628796089049953
140,0,TemporalSpatialAgent,Temporal-Spatial,0.22510322120636356,0.011988839505968713,0.9372120847287742,0.19371187015649605,0.21275418559468384,0.21311438170039484,0.22510322120636356,0.03102279625472981,0.12429354508733192
141,1,TemporalSpatialAgent,Temporal-Spatial,0.22682514305497217,0.010886873801183,0.935257582692728,0.19345621909080826,0.21593826925378917,0.21063046544758937,0.22682514305497217,0.02948433206957381,0.12366557108326734
142,0,TemporalSpatialAgent,Temporal-Spatial,0.27285432953210503,0.028277530590302025,0.8834995485513779,0.1691745472255758,0.24005549743864082,0.244576798941803,0.27285432953210503,0.029634408593551813,0.04370441826832352
143,0,TemporalSpatialAgent,Temporal-Spatial,0.2349654292567476,0.009418057983785005,0.9311189277829297,0.1898837540896756,0.2255473712729626,0.1974842964912729,0.2349654292567476,0.0262038612978105,0.1259152875915307
144,0,TemporalSpatialAgent,Temporal-Spatial,0.2315043161712669,0.0155584820180526,0.932542933587287,0.1930154391171591,0.2159458341532143,0.2113338755245168,0.2315043161712669,0.0282900100387697,0.1199105249950731
145,0,TemporalSpatialAgent,Temporal-Spatial,0.22789422017818206,0.008553099775201717,0.9343196737898573,0.20135712835700056,0.21934112040298034,0.20230806405164686,0.22789422017818206,0.029764280458143607,0.11933518655204663
146,0,TemporalSpatialAgent,Temporal-Spatial,0.22388958920369625,0.010514426644255337,0.9339020010238723,0.20328551550193003,0.21337516255944092,0.21078146943377413,0.22388958920369625,0.028918363489359108,0.11974989981179943
147,1,TemporalSpatialAgent,Temporal-Spatial,0.2213480482483632,0.008183785370675711,0.9377105051897753,0.2131642628776875,0.2029498611134688,0.2085286045524935,0.2213480482483632,0.031619796808057,0.1223894263999298
148,0,TemporalSpatialAgent,Temporal-Spatial,0.22909011516359476,0.007788427148642807,0.9353399162441014,0.19348356494292535,0.22130168801495195,0.20252738694114455,0.22909011516359476,0.02979483634135671,0.12380240859602673
149,0,TemporalSpatialAgent,Temporal-Spatial,0.2347529553439919,0.010898845939760787,0.9347209086971443,0.20315431881037507,0.22385410940423112,0.1867943021421244,0.2347529553439919,0.030805869983363012,0.12063844431591456
150,0,BilateralAgent,Bilateral,0.21857822204338925,0.0009132973314364967,0.9353205146024928,0.20136319301191175,0.21766492471195276,0.21857822204338925,0.21213213225629896,0.030033383524998306,0.12022814445144903
151,0,TemporalSpatialAgent,Temporal-Spatial,0.23721620531861756,0.008901213590803814,0.9366880702921104,0.18745904028374802,0.22831499172781375,0.17860699419184722,0.23721620531861756,0.029598784953269806,0.13880398352470352
152,0,TemporalSpatialAgent,Temporal-Spatial,0.22545049788362997,0.012044114323343597,0.9345049552616689,0.20090824601374088,0.21340638356028638,0.20962711263293468,0.22545049788362997,0.02905960370464771,0.12154815620476044
153,0,TemporalSpatialAgent,Temporal-Spatial,0.2174344396411265,0.003897918251858007,0.9362776683699406,0.21029095639105708,0.20489355241244345,0.21353652138926849,0.2174344396411265,0.02967526306903131,0.12416926709707314
154,1,BilateralAgent,Bilateral,0.25050821578673893,0.015072165962520312,0.928155170376417,0.21097100571394603,0.13204632193304322,0.25050821578673893,0.23543604982421862,0.029153459442442305,0.14188494729961093
155,0,TemporalSpatialAgent,Temporal-Spatial,0.2233194626359046,0.00875835994508109,0.9367136228950314,0.20644147011080508,0.19960363610308918,0.2145611026908235,0.2233194626359046,0.029787106091613613,0.12628722236776407
156,0,TemporalSpatialAgent,Temporal-Spatial,0.22657703245243171,0.011019052893053494,0.9321072387277343,0.2008821601369928,0.21555797955937822,0.21158433330716103,0.22657703245243171,0.028206287759428402,0.11719220678460761
157,1,TemporalSpatialAgent,Temporal-Spatial,0.23594332066699208,0.012111375196136503,0.9378827354433835,0.18925880215920926,0.22383194547085558,0.18389421350181495,0.23594332066699208,0.03041605038028141,0.13665566782084676
158,0,TemporalSpatialAgent,Temporal-Spatial,0.22703135200629426,0.0120040566134888,0.9330678248957045,0.20265356413273874,0.21502729539280546,0.20781992076822806,0.22703135200629426,0.028546912567722408,0.11892095513221113
159,0,TemporalSpatialAgent,Temporal-Spatial,0.22448037923019099,0.009885322422460097,0.9339351327520782,0.20187244398635065,0.2145950568077309,0.2105880359828519,0.22448037923019099,0.02912048928424931,0.11934359470862624
160,0,TemporalSpatialAgent,Temporal-Spatial,0.22742155545292095,0.014098778445609195,0.9365349771422907,0.20037134532120404,0.20918919579032566,0.21332277700731175,0.22742155545292095,0.03223685834425331,0.11745826808398432
161,0,TemporalSpatialAgent,Temporal-Spatial,0.22766301733601846,0.010893647032585413,0.9335829520321496,0.19800923849988855,0.21676937030343305,0.20992948010397955,0.22766301733601846,0.02935320462493071,0.11827568913174973
162,0,TemporalSpatialAgent,Temporal-Spatial,0.23658924794536906,0.012550949727048594,0.938933185446547,0.19276575919039146,0.22403829821832047,0.1820051356549119,0.23658924794536906,0.0324831448876621,0.1321184141033448
163,0,TemporalSpatialAgent,Temporal-Spatial,0.2293694400210117,0.015010815749300105,0.9348692551110817,0.19578381822026888,0.21007829272251208,0.2143586242717116,0.2293694400210117,0.030041493150343913,0.12036833161415185
164,0,TemporalSpatialAgent,Temporal-Spatial,0.21891255086241546,0.006111426800506803,0.9377681585219396,0.20627152462087975,0.21280112406190865,0.20745952723029684,0.21891255086241546,0.031336502472965606,0.12321877075153373
165,0,TemporalSpatialAgent,Temporal-Spatial,0.24179350814632147,0.017398995022858993,0.9350425224512287,0.16518545656816655,0.22439451312346248,0.20620563727219518,0.24179350814632147,0.03056843000933741,0.13185245488051706
166,0,TemporalSpatialAgent,Temporal-Spatial,0.22552847910665594,0.010886256359046803,0.9345299323411332,0.20056991672339122,0.21464222274760913,0.20961375400960844,0.22552847910665594,0.029497427621522403,0.12014819979121281
167,0,TemporalSpatialAgent,Temporal-Spatial,0.227762616317065,0.018020061858534275,0.9336194370279919,0.2039307481989039,0.2097425544585307,0.2092026988929765,0.227762616317065,0.0284596643730057,0.1209017177595182
168,0,BilateralAgent,Bilateral,0.21940686741696508,0.001169069605603007,0.9346715967837077,0.20116492274169034,0.2106650373289851,0.21940686741696508,0.21823779781136207,0.02914212810683951,0.12138324659415795
169,0,TemporalSpatialAgent,Temporal-Spatial,0.23195006823736325,0.018260844956938388,0.935157490933659,0.20175313842995715,0.21368922328042486,0.20196656588243575,0.23195006823736325,0.030363021421217506,0.12027798274860153
170,1,TemporalSpatialAgent,Temporal-Spatial,0.2396596724871203,0.006875896689138489,0.9157761303276315,0.18864015192664518,0.22815421905535982,0.23278377579798182,0.2396596724871203,0.028984972660964513,0.08177720807192844
171,0,TemporalSpatialAgent,Temporal-Spatial,0.22759282708675868,0.015129813239468604,0.9327713730234742,0.20351557129496825,0.21246301384729008,0.2091225455028171,0.22759282708675868,0.02821312469973401,0.11909291756843195
172,0,TemporalSpatialAgent,Temporal-Spatial,0.22420056321320006,0.010051369961005946,0.9362473557743536,0.19913541250866143,0.21414919325219411,0.20619172228100283,0.22420056321320006,0.029180224003364008,0.12714288474157734
173,0,TemporalSpatialAgent,Temporal-Spatial,0.22293593995446345,0.008177019024840498,0.9326740509425845,0.20429390118452936,0.21236487341404206,0.21475892092962295,0.22293593995446345,0.028551168522348708,0.11709519599499343
174,0,TemporalSpatialAgent,Temporal-Spatial,0.22624807417928702,0.011384702912725198,0.9326610624627919,0.20240857552242061,0.21486337126656183,0.21173121321217572,0.22624807417928702,0.029114524802162204,0.11563424101739261
175,0,TemporalSpatialAgent,Temporal-Spatial,0.23041558710046237,0.009190193928969803,0.9283137972055205,0.19588763689538335,0.22122539317149256,0.21044857233380465,0.23041558710046237,0.025491695975208506,0.11653111452364853
176,0,TemporalSpatialAgent,Temporal-Spatial,0.24019275823459926,0.024682676661095998,0.9448239380200997,0.21551008157350326,0.17156280506087504,0.17658231170933392,0.24019275823459926,0.034629035304345704,0.16152300811734283
177,0,TemporalSpatialAgent,Temporal-Spatial,0.227589382454168,0.009283318754456177,0.9352997372644355,0.2032382514662772,0.2183060636997118,0.1967854014732306,0.227589382454168,0.0292007406956862,0.1248801602109262
178,0,TemporalSpatialAgent,Temporal-Spatial,0.23096963254359607,0.009800914612378114,0.9290498711445424,0.19777107372126246,0.22116871793121795,0.21161949690868875,0.23096963254359607,0.027862840606679408,0.11060823828855533
179,0,BilateralAgent,Bilateral,0.2271067088123067,0.010386515994165124,0.9350291128137938,0.2017065149134631,0.20521646799572757,0.2271067088123067,0.2167201928181416,0.030434835175607213,0.11881528028475385
180,0,TemporalSpatialAgent,Temporal-Spatial,0.22559517800933584,0.010040480411019098,0.9315642315542723,0.20388352404367927,0.21229655089770155,0.21555469759831675,0.22559517800933584,0.028546242065896208,0.11412380738507043
181,0,TemporalSpatialAgent,Temporal-Spatial,0.22523572489837246,0.015269631948840012,0.9344073559063559,0.20689540450826915,0.20996609294953245,0.20816079249065517,0.22523572489837246,0.029122940462463106,0.12061904469070772
182,0,BilateralAgent,Bilateral,0.21878311658755395,0.0020990259450627824,0.9364328208479505,0.20971771143357607,0.19910961448637784,0.21878311658755395,0.21668409064249117,0.029444771333770006,0.12626069551623093
183,0,TemporalSpatialAgent,Temporal-Spatial,0.22690992958162176,0.006174102632970607,0.9301278067417973,0.20017302942162335,0.22073582694865115,0.21320880458501595,0.22690992958162176,0.028688728760004507,0.11028368070308323
184,0,TemporalSpatialAgent,Temporal-Spatial,0.22106481388621174,0.00877463037184581,0.9355288500670603,0.20221373720359911,0.21001626333404633,0.21229018351436593,0.22106481388621174,0.028701954567787406,0.12571304749398932
185,0,TemporalSpatialAgent,Temporal-Spatial,0.22227651376792024,0.01082971374113631,0.9372084023160405,0.203827737593658,0.21144680002678393,0.20913987690652353,0.22227651376792024,0.031236826877646305,0.12207224482746781
186,0,TemporalSpatialAgent,Temporal-Spatial,0.2322674336774591,0.01588991563140582,0.9294261694719428,0.1975043019076443,0.2122362821621032,0.2163775180460533,0.2322674336774591,0.02692176293721541,0.11469270126952476
187,0,TemporalSpatialAgent,Temporal-Spatial,0.22529762149882604,0.01607955482796042,0.935378399552183,0.20493761363580923,0.20921806667086562,0.20811450607852672,0.22529762149882604,0.029347269821993604,0.12308492229397872
188,0,TemporalSpatialAgent,Temporal-Spatial,0.22345775441108295,0.0030179317822250917,0.9337224025561315,0.20212376168201215,0.22043982262885786,0.20680049832664454,0.22345775441108295,0.029483940612789406,0.11769422233861312
189,0,TemporalSpatialAgent,Temporal-Spatial,0.22579355726645622,0.011398986153326102,0.9362137226113453,0.20214439349972763,0.21439457111313012,0.20706741131773562,0.22579355726645622,0.031283006706107605,0.11931706009684281
190,0,TemporalSpatialAgent,Temporal-Spatial,0.2333316232667604,0.018433506483474027,0.9338520034918939,0.20523271844587287,0.1971391572831977,0.21489811678328638,0.2333316232667604,0.029398320384198713,0.12000006383668396
191,1,TemporalSpatialAgent,Temporal-Spatial,0.25676560249910485,0.0009848986163795703,0.9170712390442425,0.18496970594682172,0.2557807038827253,0.18705009985011273,0.25676560249910485,0.03448512435669681,0.08094876346453861
192,0,TemporalSpatialAgent,Temporal-Spatial,0.22396890471935457,0.01172966559796429,0.9358146512577945,0.20154040814856375,0.21025258527485058,0.21223923912139028,0.22396890471935457,0.03008077437220111,0.12191808836363964
193,0,TemporalSpatialAgent,Temporal-Spatial,0.22475283488029948,0.015310743507605612,0.9365555503287594,0.20456318601571105,0.20933227116500408,0.20944209137269387,0.22475283488029948,0.03103497884392201,0.12087463772236955
194,0,TemporalSpatialAgent,Temporal-Spatial,0.22542193943428193,0.014487274270006706,0.9348793670468147,0.20346134348566333,0.21093466516427523,0.21035637567968832,0.22542193943428193,0.029752406434785404,0.12007326980130581
195,0,TemporalSpatialAgent,Temporal-Spatial,0.2156038980397384,0.004832103622356393,0.9388286462764758,0.2075436683197238,0.210771794417382,0.2089988390437849,0.2156038980397384,0.0316381840101999,0.1254436161691709
196,1,BilateralAgent,Bilateral,0.256742046349843,0.034270275457188026,0.9376168441864872,0.21247588323639116,0.12801221555927866,0.256742046349843,0.14031632704074845,0.039981756921084015,0.22247177089265496
197,1,TemporalSpatialAgent,Temporal-Spatial,0.22428604854214498,0.01405131410454269,0.9346561456076142,0.20497969217269957,0.2102347344376023,0.2097759760180373,0.22428604854214498,0.02903252021838801,0.12169102861112795
198,0,TemporalSpatialAgent,Temporal-Spatial,0.2257771420753423,0.009726300346636102,0.9356841094109457,0.2002904991618718,0.2035517508628718,0.2160508417287062,0.2257771420753423,0.0292960376762775,0.1250337284949304
199,0,TemporalSpatialAgent,Temporal-Spatial,0.21833256042588423,0.002401235868095597,0.9343656566223562,0.20513475755640934,0.21593132455778863,0.21244028999498854,0.21833256042588423,0.029521973276759622,0.11863909418816979
200,0,TemporalSpatialAgent,Temporal-Spatial,0.23092439194034425,0.010107584010523696,0.93474695201509,0.18141625718820384,0.22081680792982056,0.21166579864901056,0.23092439194034425,0.029448558544556008,0.12572818574806482
201,0,TemporalSpatialAgent,Temporal-Spatial,0.24445142275503842,0.020503536873548,0.9318963567614438,0.14673013349639435,0.22394788588149042,0.21710128822637428,0.24445142275503842,0.029212301462087115,0.13855696817861546
